t,n_sat,dop,sigma_pos,dt_upd
89.6,9.97973693142606,1.93614468771566,1.73614468771566,0.351029595214568
89.8,9.98162222612282,1.93510777563245,1.73510777563245,0.350817499561183
90,9.98357938625296,1.93403133756087,1.73403133756087,0.350597319046542
90.2,9.9856078743159,1.93291566912625,1.73291566912625,0.350369114139461
90.4,9.98770713144303,1.93176107770633,1.73176107770633,0.350132947712659
90.6,9.98987657756448,1.93056788233954,1.73056788233954,0.349888885023996
90.8,9.9921156115825,1.92933641362963,1.72933641362963,0.349636993696969
91,9.9944236115515,1.92806701364668,1.72806701364668,0.349377343700457
91.2,9.99679993486463,1.92676003582445,1.72676003582445,0.349110007327729
91.4,9.9992439184469,1.9254158448542,1.7254158448542,0.348835059174724
91.6,10.0017548789547,1.9240348165749,1.7240348165749,0.348552576117593
91.8,10.0043321129819,1.92261733785996,1.72261733785996,0.348262637289538
92,10.0069748972717,1.92116380650054,1.72116380650054,0.347965324056929
92.2,10.0096824889358,1.91967463108531,1.7196746310853,0.347660719994721
92.4,10.0124541256784,1.91815023087686,1.71815023087686,0.347348910861176
92.6,10.0152890260276,1.91659103568482,1.71659103568482,0.347029984571896
92.8,10.0181863895718,1.91499748573552,1.71499748573552,0.346704031173174
93,10.0211453972028,1.91337003153845,1.71337003153845,0.346371142814683
93.2,10.0241652113645,1.9117091337495,1.7117091337495,0.346031413721489
93.4,10.0272449763073,1.91001526303096,1.71001526303096,0.345684940165423
93.6,10.0303838183484,1.90828889990836,1.70828889990836,0.3453318204358
93.8,10.0335808461377,1.90653053462427,1.70653053462427,0.344972154809509
94,10.0368351509292,1.90474066698896,1.70474066698896,0.34460604552047
94.2,10.0401458068579,1.90291980622815,1.70291980622815,0.344233596728485
94.4,10.0435118712225,1.90106847082765,1.70106847082765,0.343854914487474
94.6,10.0469323847723,1.89918718837526,1.69918718837526,0.343470106713121
94.8,10.0504063720006,1.89727649539965,1.69727649539965,0.343079283149929
95,10.0539328414426,1.89533693720657,1.69533693720657,0.342682555337708
95.2,10.0575107859779,1.89336906771217,1.69336906771217,0.342280036577489
95.4,10.0611391831387,1.89137344927369,1.69137344927369,0.341871841896892
95.6,10.0648169954227,1.88935065251753,1.68935065251753,0.34145808801495
95.8,10.0685431706098,1.8873012561646,1.6873012561646,0.341038893306395
96,10.072316642085,1.88522584685326,1.68522584685326,0.340614377765439
96.2,10.0761363291642,1.88312501895969,1.68312501895969,0.340184662969028
96.4,10.0800011374256,1.88099937441589,1.68099937441589,0.339749872039615
