t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
61,0,0,3.69428939234079,1.20763890154899,2.24221861375145
61.2,0,0,3.71288514688708,1.21887454608029,2.24456411238749
61.4,0,0,3.71732690282152,1.22309001295824,2.24695243725433
61.6,0,0,3.69049498413912,1.21182422211224,2.24935810491366
61.8,0,0,3.69017214377584,1.21368676889718,2.25180905843102
62,0,0,3.68779760927037,1.21452217637542,2.25430427271421
62.2,0,0,3.68448649226028,1.21488302162177,2.25684256479526
62.4,0,0,3.67090026218883,1.21014086776133,2.25942273729207
62.6,0,0,3.72201985355566,1.2374578254214,2.26204329842121
62.8,0,0,3.73881326250504,1.24775188061493,2.26470287490207
63,0,0,3.7426614468857,1.2516194247225,2.26740055518527
63.2,0,0,3.74178410769706,1.25313420642049,2.27013509364614
63.4,0,0,3.74020941483584,1.25429258379786,2.27290522562772
63.6,0,0,3.73670715929681,1.25509806264586,2.27508349072563
63.8,1,1,5.12755803084982,1.89618319449497,2.27716853821987
64,1,1,5.19884340432155,1.93413118513617,2.2793111737279
64.2,1,1,5.01529158447534,1.84562001858822,2.2816334133842
64.4,0,0,3.83163148949834,1.3121764908665,2.28413715166096
64.6,1,1,5.13236696909579,1.9080813547831,2.28682420258657
64.8,1,1,5.25971877368144,1.97620242030726,2.28659931591283
65,0,0,3.79051064973046,1.30465857544053,2.28565342706144
65.2,0,0,3.80919745245544,1.31988411381941,2.28447316486119
65.4,1,1,4.9809721257615,1.85424511824016,2.28479019653704
65.6,0,0,3.76686130405237,1.30640769377221,2.28665814255158
65.8,0,0,3.72627985906958,1.28774256140085,2.29011687139861
66,0,0,3.70354044586577,1.27646105092403,2.29507190091787
66.2,0,0,3.70937577942109,1.27902912322914,2.30035106434218
66.4,1,1,4.94642380375158,1.84199026179917,2.30452951792185
66.6,1,1,4.99323913070062,1.86531629712467,2.30935738199524
66.8,1,1,5.01941662728588,1.8775523995133,2.31506544707815
67,1,1,4.99804141958139,1.8653542882139,2.32165714193604
67.2,1,1,5.12635498345241,1.92648287613321,2.3291264968899
67.4,1,1,5.22228213252939,1.9746072758311,2.33348099898606
67.6,1,1,4.96162272248391,1.84691148958779,2.33690057035602
67.8,1,1,4.96741323045457,1.85146069489546,2.34012206220834
68,1,1,5.06874015791034,1.90334403354851,2.34335128867291
68.2,1,1,5.29320402195101,2.0162407322496,2.34658689518424
68.4,0,0,3.6918599099967,1.27512192690191,2.34982343773574
68.6,0,0,3.6692528303483,1.26554966985289,2.35305209217464
68.8,0,0,3.68476086497886,1.27486131294441,2.35627368169775
69,0,0,3.70930125801455,1.28863807989724,2.35949169342519
69.2,0,0,3.75127219512294,1.31104158287456,2.36270538246103
69.4,0,0,3.75209860085028,1.31304091729619,2.36591333593317
69.6,0,0,3.74665856177051,1.31192227745578,2.36911414366056
69.8,0,0,3.74603789246025,1.31328680874398,2.37219731763584
70,0,0,3.76535218944871,1.32465521477996,2.37513168249567
70.2,0,0,3.78636569482431,1.33763908536705,2.37725260040589
70.4,1,1,4.9883226617021,1.88485888640535,2.37951287122553
70.6,1,1,4.98796900625786,1.88683930725883,2.38200395704857
70.8,1,1,5.00702394957801,1.8981809985739,2.38473033610675
71,0,0,3.78203824949787,1.34405748039475,2.38721880795089
71.2,1,1,4.93874708642219,1.86861861064983,2.38960160390516
71.4,1,1,4.97445074146434,1.89047998495468,2.38991934303246
71.6,1,1,5.03180808311195,1.92168604412943,2.3916198647298
71.8,1,1,4.96615431140292,1.89049751082004,2.39474341596295
72,1,1,4.93954198770339,1.87758227321496,2.39892957849762
72.2,0,0,3.76999536883003,1.34923333236681,2.40294993196715
72.4,1,1,4.94125076769059,1.87972263930798,2.4064269349694
72.6,1,1,4.99816196517203,1.9085353551834,2.41015680300873
72.8,1,1,4.99235210536877,1.90574360420244,2.41437464513861
73,1,1,4.9651223555574,1.89181340799813,2.41908282660409
73.2,1,1,4.92717723331825,1.87308851489563,2.42321983830414
73.4,1,1,4.92455292803889,1.87243614733602,2.42673248776494
73.6,1,1,4.92109411357803,1.87205143354597,2.42950273432575
73.8,1,1,4.93326876301384,1.87940239796638,2.43223770979966
74,1,1,4.92814567005389,1.87816771948351,2.4349361856572
74.2,1,1,5.09006115550358,1.95970784076565,2.43759694684775
74.4,1,1,4.90931764527704,1.87140730176761,2.44021879189044
74.6,1,1,4.89492552591525,1.86554096172819,2.44280052776028
74.8,1,1,4.89493816080677,1.86688045171029,2.44526014040913
75,1,1,4.97400728546382,1.90752833387756,2.44753522129187
75.2,1,1,4.96377140207823,1.90491834458573,2.44872941251696
75.4,1,1,5.00877798079066,1.92951316049559,2.4500440233836
75.6,1,1,4.99500173827716,1.92460620550196,2.45167555848007
75.8,1,1,4.99395631123251,1.92563241415889,2.4536316248144
76,1,1,4.97285762443437,1.91655351221802,2.4556966045506
76.2,1,1,5.01078075933547,1.93655759814928,2.45787244832111
76.4,1,1,5.00431262332752,1.93677807026242,2.45772111863813
76.6,1,1,5.00301499491364,1.93773148993452,2.45937380313369
76.8,1,1,4.99545600123025,1.93477363425146,2.4617863906304
77,1,1,5.00359222738804,1.93929725383243,2.46443648487617
77.2,1,1,4.98383347398945,1.93055409221169,2.46644927470358
77.4,1,1,5.0132988937582,1.94560255408232,2.46901150737307
77.6,1,1,5.05167365072037,1.96445612204336,2.4721281097327
77.8,1,1,5.0019352558709,1.93910785603318,2.47571731531033
78,1,1,4.92218480462511,1.89912613054944,2.47898958172707
78.2,1,1,4.92326965229161,1.90021834874388,2.48115843308599
78.4,1,1,4.94807622534059,1.91353744849159,2.48277490000257
78.6,1,1,4.97949934561347,1.93012290811033,2.48433117523493
78.8,1,1,4.90050079007232,1.89196841950021,2.48582646455214
