t,is_nlos,nlosv,shadowing_dB,interference_dB,veg_atten_dB
55,0,0,3.43450469142622,1.05583832166766,1.7751342359934
55.2,0,0,3.43065344128735,1.05594405255294,1.77635948753615
55.4,0,0,3.42762590036976,1.05646177424279,1.77764498815703
55.6,0,0,3.42465475563603,1.05700753219577,1.77899029575811
55.8,0,0,3.42174083916524,1.05758120369478,1.78039510054887
56,0,0,3.41888395941723,1.05818253008111,1.78185883611248
56.2,0,0,3.41568495428534,1.05861176955743,1.78338091543203
56.4,0,0,3.41270332631347,1.05914851479553,1.78496073108235
56.6,0,0,3.41001619089535,1.05983116703413,1.78659765542867
56.8,0,0,3.40738542743214,1.06054051165503,1.78829104083213
57,0,0,3.40481429092205,1.0612780239744,1.79004021986219
57.2,0,0,3.40228981179188,1.06203706915402,1.79184450551564
57.4,0,0,3.39982489526369,1.0628239518793,1.79370319144233
57.6,0,0,3.39741464194837,1.06363607664984,1.79561555217747
57.8,0,0,3.39513972361176,1.06451363565538,1.79758084338044
58,0,0,3.39278475728636,1.06534879582367,1.79959830208001
58.2,0,0,3.39050776922446,1.06622043078824,1.80166714692592
58.4,0,0,3.38831196849105,1.0671300076752,1.80378657844677
58.6,0,0,3.38618518352743,1.06807130537448,1.80595577931399
58.8,0,0,3.38410019377812,1.06903058034203,1.80817391461206
59,0,0,3.3820372607655,1.06999783212492,1.81044013211461
59.2,0,0,3.38004819476525,1.07099883668615,1.8127535625665
59.4,0,0,3.37810944772775,1.07202169285154,1.81511331997174
59.6,0,0,3.37622113766632,1.07306633448936,1.81751850188715
59.8,0,0,3.37438121701248,1.07413161467259,1.8199681897216
60,0,0,3.37258979730206,1.07521746800593,1.82246144904091
60.2,0,0,3.37084623673097,1.07632345438676,1.82499732987806
60.4,0,0,3.3691694245923,1.0774589012062,1.82757486704887
60.6,0,0,3.3675081838761,1.07859810463207,1.83019308047192
60.8,0,0,3.36590920356766,1.07976429573433,1.83285097549753
61,0,0,3.36435363223588,1.08094793726452,1.83554754323561
61.2,0,0,3.3629504512096,1.08220341022167,1.83828176089278
61.4,0,0,3.36150273753986,1.08343214531239,1.8410525921131
61.6,0,0,3.35994111183355,1.08459934693392,1.84385898726798
61.8,0,0,3.35855656018313,1.085850404184,1.84669988376368
62,0,0,3.35722675957812,1.08712405294261,1.84957420677506
62.2,0,0,3.35600195801157,1.08844531633764,1.85248086932923
62.4,0,0,3.35464631532174,1.08969617526694,1.85541877258946
62.6,0,0,3.35340991427519,1.09100157390804,1.85838680622682
62.8,0,0,3.35223195054081,1.09233101461213,1.86138384883398
63,0,0,3.35108356337489,1.09366997310345,1.86440876837424
63.2,0,0,3.34997131106381,1.09502163631266,1.86746042247295
63.4,0,0,3.348891925971,1.0963842795429,1.87053765900836
63.6,0,0,3.34784599551392,1.09775810739758,1.87363931620298
63.8,0,0,3.34683436003128,1.09914345350707,1.87676422249465
64,0,0,3.34585422127962,1.10053883211584,1.87991119859048
64.2,0,0,3.34491102876529,1.10194688340883,1.88307905648078
64.4,0,0,3.34399587476331,1.10336307038748,1.8862666002189
64.6,0,0,3.34444586593099,1.10545586472842,1.88947262627104
64.8,0,0,3.34927739846082,1.10973338430015,1.8926959239391
65,0,0,3.34140686984702,1.10765374898675,1.89593527578565
65.2,0,0,3.34060396064278,1.10910172151377,1.89918945805681
65.4,0,0,3.33982687938062,1.11055632986757,1.9024572410997
65.6,0,0,3.34070812123363,1.11283374665982,1.90573738973476
65.8,0,0,3.33867601061544,1.11364806034419,1.90902866370377
66,0,0,3.33767357051323,1.11497070986205,1.91232981808015
66.2,0,0,3.33698879783627,1.11644562229814,1.91563960367948
66.4,0,0,3.33632638028113,1.11792507127218,1.91895676748557
66.6,0,0,3.33568307915055,1.11940736877138,1.92228005278503
66.8,0,0,3.33506015208419,1.12089307549402,1.92560820021475
67,0,0,3.33445702011725,1.12238183691668,1.92893994656418
67.2,0,0,3.33391640760879,1.12389494574697,1.93227402992012
67.4,0,0,3.33346201846668,1.1254441891632,1.93560918431252
67.6,0,0,3.33274256528287,1.1268538592904,1.93894414270265
67.8,0,0,3.33219572896646,1.12834273348753,1.94227763709284
68,0,0,3.33166244454229,1.12983121705008,1.94560839905774
68.2,0,0,3.33686346273426,1.13417962404637,1.94893516012357
68.4,0,0,3.33147610259216,1.13322655280873,1.9522566526945
68.6,0,0,3.33011803188653,1.13428077904927,1.9555716086187
68.8,0,0,3.32962456549505,1.13575990139723,1.95887876190273
69,0,0,3.33007137934516,1.13770169782699,1.96217684946168
69.2,0,0,3.32941936639932,1.13908655677271,1.96546460955583
69.4,0,0,3.32815458995913,1.14015745257709,1.96874078295628
69.6,0,0,3.32765924274811,1.14160542500537,1.97200411336793
69.8,0,0,3.32718672956599,1.14305712044677,1.97525334791375
70,0,0,3.32671735945822,1.14450263794787,1.97848723757116
70.2,0,0,3.32624870096021,1.14594070623409,1.98170453795405
70.4,0,0,3.3257779849158,1.14736988595404,1.98490400918754
70.6,0,0,3.32548726961294,1.14888115187779,1.98808441654178
70.8,0,0,3.3258436062919,1.15070797561544,1.99124453085336
71,0,0,3.3257486247195,1.15230111836881,1.99438312894526
71.2,0,0,3.3252308224441,1.15367477552367,1.9974989940449
71.4,0,0,3.32474475668258,1.15505617255805,2.00059091620035
71.6,0,0,3.32591809491602,1.15725918790141,2.00365763110556
71.8,0,0,3.32495450027811,1.15838724749344,2.00669690427834
72,0,0,3.32339436758776,1.15921052967614,2.00970752756563
72.2,0,0,3.32314105007319,1.16067767110509,2.01269020771323
72.4,0,0,3.32319161088714,1.16228713290047,2.01564378645827
72.6,0,0,3.32349053654689,1.16401108778593,2.01856711489009
72.8,0,0,3.32145282176088,1.16455696247776,2.02145905384323
73,0,0,3.32089249862387,1.16583203409786,2.02431826487738
73.2,0,0,3.32031904633999,1.16709147226271,2.0271433133685
73.4,0,0,3.31972921682323,1.16833446338868,2.02993253540562
