Seed,Baseline,Metric,BaselineValue,V6Value,Delta
31,Link-delay-aware,TimelyRate,0.622296173044925,0.62063227953411,-0.00166389351081497
31,Link-delay-aware,EmergencyTimelyRate,0.586080586080586,0.584249084249084,-0.00183150183150205
31,Link-delay-aware,LossRate,0.342762063227953,0.319467554076539,-0.023294509151414
31,Link-delay-aware,AvgDelay_s,0.040213521130205,0.0409046498106429,0.0006911286804379
31,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
32,Confidence-heuristic,TimelyRate,0.630615640599002,0.628951747088186,-0.00166389351081597
32,Confidence-heuristic,EmergencyTimelyRate,0.593406593406593,0.591575091575092,-0.00183150183150094
32,Confidence-heuristic,LossRate,0.312811980033278,0.306156405990017,-0.006655574043261
32,Confidence-heuristic,AvgDelay_s,0.0403124909079564,0.0406663647081968,0.000353873800240406
32,Confidence-heuristic,AvgTxCost,3.42497504159734,3.32149750415973,-0.10347753743761
32,Link-delay-aware,TimelyRate,0.635607321131448,0.628951747088186,-0.006655574043262
32,Link-delay-aware,EmergencyTimelyRate,0.598901098901099,0.591575091575092,-0.00732600732600697
32,Link-delay-aware,LossRate,0.336106489184692,0.306156405990017,-0.029950083194675
32,Link-delay-aware,AvgDelay_s,0.0395095761110361,0.0406663647081968,0.0011567885971607
32,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
33,Confidence-heuristic,TimelyRate,0.625623960066556,0.62396006655574,-0.00166389351081597
33,Confidence-heuristic,EmergencyTimelyRate,0.587912087912088,0.586080586080586,-0.00183150183150205
33,Confidence-heuristic,LossRate,0.32279534109817,0.304492512479201,-0.018302828618969
33,Confidence-heuristic,AvgDelay_s,0.040280539460583,0.0412167963041026,0.000936256843519598
33,Confidence-heuristic,AvgTxCost,3.21322795341098,3.32149750415973,0.10826955074875
33,Link-delay-aware,TimelyRate,0.632279534109817,0.62396006655574,-0.00831946755407698
33,Link-delay-aware,EmergencyTimelyRate,0.595238095238095,0.586080586080586,-0.00915750915750901
33,Link-delay-aware,LossRate,0.334442595673877,0.304492512479201,-0.029950083194676
33,Link-delay-aware,AvgDelay_s,0.0397046443906533,0.0412167963041026,0.0015121519134493
33,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
34,Confidence-heuristic,TimelyRate,0.615640599001664,0.608985024958403,-0.006655574043261
34,Confidence-heuristic,EmergencyTimelyRate,0.576923076923077,0.56959706959707,-0.00732600732600697
34,Confidence-heuristic,LossRate,0.327787021630616,0.321131447587354,-0.006655574043262
34,Confidence-heuristic,AvgDelay_s,0.040602763077125,0.0409045065759639,0.000301743498838901
34,Confidence-heuristic,AvgTxCost,3.40585690515807,3.32648918469218,-0.07936772046589
34,Link-delay-aware,TimelyRate,0.613976705490849,0.608985024958403,-0.00499168053244603
34,Link-delay-aware,EmergencyTimelyRate,0.575091575091575,0.56959706959707,-0.00549450549450503
34,Link-delay-aware,LossRate,0.357737104825291,0.321131447587354,-0.036605657237937
34,Link-delay-aware,AvgDelay_s,0.0399274260028166,0.0409045065759639,0.000977080573147299
34,Link-delay-aware,AvgTxCost,2.84199667221298,3.32648918469218,0.4844925124792
35,Confidence-heuristic,TimelyRate,0.62396006655574,0.613976705490849,-0.00998336106489095
35,Confidence-heuristic,EmergencyTimelyRate,0.586080586080586,0.575091575091575,-0.0109890109890109
35,Confidence-heuristic,LossRate,0.3261231281198,0.314475873544093,-0.011647254575707
35,Confidence-heuristic,AvgDelay_s,0.0402315903941321,0.040996193564147,0.000764603170014901
35,Confidence-heuristic,AvgTxCost,3.24277870216306,3.31730449251248,0.0745257903494201
35,Link-delay-aware,TimelyRate,0.62063227953411,0.613976705490849,-0.006655574043261
35,Link-delay-aware,EmergencyTimelyRate,0.582417582417582,0.575091575091575,-0.00732600732600697
35,Link-delay-aware,LossRate,0.336106489184692,0.314475873544093,-0.021630615640599
35,Link-delay-aware,AvgDelay_s,0.0400062097237491,0.040996193564147,0.000989983840397897
35,Link-delay-aware,AvgTxCost,2.84199667221298,3.31730449251248,0.4753078202995
36,Confidence-heuristic,TimelyRate,0.622296173044925,0.617304492512479,-0.00499168053244603
36,Confidence-heuristic,EmergencyTimelyRate,0.584249084249084,0.578754578754579,-0.00549450549450492
36,Confidence-heuristic,LossRate,0.32279534109817,0.316139767054909,-0.006655574043261
36,Confidence-heuristic,AvgDelay_s,0.0406058510298553,0.0409815454966127,0.000375694466757399
36,Confidence-heuristic,AvgTxCost,3.33317803660566,3.32149750415973,-0.0116805324459301
36,Link-delay-aware,TimelyRate,0.630615640599002,0.617304492512479,-0.013311148086523
36,Link-delay-aware,EmergencyTimelyRate,0.593406593406593,0.578754578754579,-0.0146520146520139
36,Link-delay-aware,LossRate,0.342762063227953,0.316139767054909,-0.026622296173044
36,Link-delay-aware,AvgDelay_s,0.0398569431443985,0.0409815454966127,0.0011246023522142
36,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
37,Confidence-heuristic,TimelyRate,0.622296173044925,0.617304492512479,-0.00499168053244603
37,Confidence-heuristic,EmergencyTimelyRate,0.584249084249084,0.578754578754579,-0.00549450549450492
37,Confidence-heuristic,LossRate,0.329450915141431,0.327787021630616,-0.00166389351081497
37,Confidence-heuristic,AvgDelay_s,0.0403603319188747,0.0408400044481391,0.000479672529264404
37,Confidence-heuristic,AvgTxCost,3.33547420965058,3.32149750415973,-0.0139767054908502
37,Link-delay-aware,TimelyRate,0.618968386023295,0.617304492512479,-0.00166389351081597
37,Link-delay-aware,EmergencyTimelyRate,0.580586080586081,0.578754578754579,-0.00183150183150194
37,Link-delay-aware,LossRate,0.344425956738769,0.327787021630616,-0.016638935108153
37,Link-delay-aware,AvgDelay_s,0.0400705583599866,0.0408400044481391,0.000769446088152499
37,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
38,Confidence-heuristic,TimelyRate,0.622296173044925,0.618968386023295,-0.00332778702163006
38,Confidence-heuristic,EmergencyTimelyRate,0.584249084249084,0.580586080586081,-0.00366300366300298
38,Confidence-heuristic,LossRate,0.317803660565724,0.307820299500832,-0.009983361064892
38,Confidence-heuristic,AvgDelay_s,0.0405244856550629,0.0410803104397684,0.000555824784705498
38,Confidence-heuristic,AvgTxCost,3.28985024958403,3.33747088186356,0.0476206322795303
38,Link-delay-aware,TimelyRate,0.62063227953411,0.618968386023295,-0.00166389351081508
38,Link-delay-aware,EmergencyTimelyRate,0.582417582417582,0.580586080586081,-0.00183150183150105
38,Link-delay-aware,LossRate,0.346089850249584,0.307820299500832,-0.038269550748752
38,Link-delay-aware,AvgDelay_s,0.0400127348539216,0.0410803104397684,0.0010675755858468
38,Link-delay-aware,AvgTxCost,2.84199667221298,3.33747088186356,0.49547420965058
39,Confidence-heuristic,TimelyRate,0.628951747088186,0.630615640599002,0.00166389351081597
39,Confidence-heuristic,EmergencyTimelyRate,0.591575091575092,0.593406593406593,0.00183150183150094
39,Confidence-heuristic,LossRate,0.32279534109817,0.311148086522463,-0.011647254575707
39,Confidence-heuristic,AvgDelay_s,0.0399051420297985,0.0404939079385259,0.000588765908727397
39,Confidence-heuristic,AvgTxCost,3.27397670549085,3.32149750415973,0.0475207986688799
39,Link-delay-aware,TimelyRate,0.630615640599002,0.630615640599002,0
39,Link-delay-aware,EmergencyTimelyRate,0.593406593406593,0.593406593406593,0
39,Link-delay-aware,LossRate,0.342762063227953,0.311148086522463,-0.03161397670549
39,Link-delay-aware,AvgDelay_s,0.039549559183355,0.0404939079385259,0.000944348755170896
39,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
40,Confidence-heuristic,TimelyRate,0.630615640599002,0.615640599001664,-0.014975041597338
40,Confidence-heuristic,EmergencyTimelyRate,0.593406593406593,0.576923076923077,-0.016483516483516
40,Confidence-heuristic,LossRate,0.306156405990017,0.311148086522463,0.00499168053244603
40,Confidence-heuristic,AvgDelay_s,0.04029326048746,0.0409457815056236,0.000652521018163599
40,Confidence-heuristic,AvgTxCost,3.36547420965058,3.32249584026622,-0.0429783693843597
40,Link-delay-aware,TimelyRate,0.618968386023295,0.615640599001664,-0.00332778702163095
40,Link-delay-aware,EmergencyTimelyRate,0.580586080586081,0.576923076923077,-0.00366300366300398
40,Link-delay-aware,LossRate,0.337770382695508,0.311148086522463,-0.026622296173045
40,Link-delay-aware,AvgDelay_s,0.0399688702508564,0.0409457815056236,0.000976911254767197
40,Link-delay-aware,AvgTxCost,2.84199667221298,3.32249584026622,0.48049916805324
41,Confidence-heuristic,TimelyRate,0.640599001663893,0.628951747088186,-0.011647254575707
41,Confidence-heuristic,EmergencyTimelyRate,0.604395604395604,0.591575091575092,-0.012820512820512
41,Confidence-heuristic,LossRate,0.312811980033278,0.311148086522463,-0.00166389351081497
41,Confidence-heuristic,AvgDelay_s,0.0398390073098435,0.0402647016916175,0.000425694381773999
41,Confidence-heuristic,AvgTxCost,3.3089683860233,3.32149750415973,0.0125291181364298
41,Link-delay-aware,TimelyRate,0.645590682196339,0.628951747088186,-0.016638935108153
41,Link-delay-aware,EmergencyTimelyRate,0.60989010989011,0.591575091575092,-0.018315018315018
41,Link-delay-aware,LossRate,0.3261231281198,0.311148086522463,-0.014975041597337
41,Link-delay-aware,AvgDelay_s,0.0393935894990339,0.0402647016916175,0.000871112192583602
41,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
42,Confidence-heuristic,TimelyRate,0.637271214642263,0.628951747088186,-0.00831946755407698
42,Confidence-heuristic,EmergencyTimelyRate,0.600732600732601,0.591575091575092,-0.00915750915750901
42,Confidence-heuristic,LossRate,0.316139767054909,0.306156405990017,-0.009983361064892
42,Confidence-heuristic,AvgDelay_s,0.0400168650539593,0.0406604388600279,0.000643573806068602
42,Confidence-heuristic,AvgTxCost,3.39941763727122,3.32748752079867,-0.0719301164725499
42,Link-delay-aware,TimelyRate,0.637271214642263,0.628951747088186,-0.00831946755407698
42,Link-delay-aware,EmergencyTimelyRate,0.600732600732601,0.591575091575092,-0.00915750915750901
42,Link-delay-aware,LossRate,0.337770382695508,0.306156405990017,-0.031613976705491
42,Link-delay-aware,AvgDelay_s,0.0395473721714292,0.0406604388600279,0.0011130666885987
42,Link-delay-aware,AvgTxCost,2.84199667221298,3.32748752079867,0.48549084858569
43,Confidence-heuristic,TimelyRate,0.622296173044925,0.627287853577371,0.00499168053244603
43,Confidence-heuristic,EmergencyTimelyRate,0.586080586080586,0.591575091575092,0.00549450549450603
43,Confidence-heuristic,LossRate,0.304492512479201,0.306156405990017,0.00166389351081597
43,Confidence-heuristic,AvgDelay_s,0.0408197895500759,0.0409971593232471,0.000177369773171204
43,Confidence-heuristic,AvgTxCost,3.398768718802,3.3244925124792,-0.0742762063228
43,Link-delay-aware,TimelyRate,0.638935108153078,0.627287853577371,-0.0116472545757069
43,Link-delay-aware,EmergencyTimelyRate,0.604395604395604,0.591575091575092,-0.012820512820512
43,Link-delay-aware,LossRate,0.3261231281198,0.306156405990017,-0.019966722129783
43,Link-delay-aware,AvgDelay_s,0.0399228779559227,0.0409971593232471,0.0010742813673244
43,Link-delay-aware,AvgTxCost,2.84199667221298,3.3244925124792,0.48249584026622
44,Confidence-heuristic,TimelyRate,0.628951747088186,0.613976705490849,-0.014975041597337
44,Confidence-heuristic,EmergencyTimelyRate,0.591575091575092,0.575091575091575,-0.016483516483517
44,Confidence-heuristic,LossRate,0.312811980033278,0.321131447587354,0.00831946755407603
44,Confidence-heuristic,AvgDelay_s,0.040686707002637,0.0409587465916814,0.000272039589044405
44,Confidence-heuristic,AvgTxCost,3.40845257903495,3.32149750415973,-0.0869550748752199
44,Link-delay-aware,TimelyRate,0.618968386023295,0.613976705490849,-0.00499168053244592
44,Link-delay-aware,EmergencyTimelyRate,0.580586080586081,0.575091575091575,-0.00549450549450592
44,Link-delay-aware,LossRate,0.344425956738769,0.321131447587354,-0.023294509151415
44,Link-delay-aware,AvgDelay_s,0.0398594525681024,0.0409587465916814,0.001099294023579
44,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
45,Confidence-heuristic,TimelyRate,0.62396006655574,0.612312811980033,-0.011647254575707
45,Confidence-heuristic,EmergencyTimelyRate,0.586080586080586,0.573260073260073,-0.012820512820513
45,Confidence-heuristic,LossRate,0.32279534109817,0.314475873544093,-0.00831946755407698
45,Confidence-heuristic,AvgDelay_s,0.0405861207057816,0.0412626946317205,0.000676573925938895
45,Confidence-heuristic,AvgTxCost,3.321846921797,3.32948419301165,0.00763727121465019
45,Link-delay-aware,TimelyRate,0.625623960066556,0.612312811980033,-0.013311148086523
45,Link-delay-aware,EmergencyTimelyRate,0.587912087912088,0.573260073260073,-0.014652014652015
45,Link-delay-aware,LossRate,0.336106489184692,0.314475873544093,-0.021630615640599
45,Link-delay-aware,AvgDelay_s,0.0401736033123297,0.0412626946317205,0.0010890913193908
45,Link-delay-aware,AvgTxCost,2.84199667221298,3.32948419301165,0.48748752079867
46,Confidence-heuristic,TimelyRate,0.62063227953411,0.608985024958403,-0.011647254575707
46,Confidence-heuristic,EmergencyTimelyRate,0.582417582417582,0.56959706959707,-0.012820512820512
46,Confidence-heuristic,LossRate,0.324459234608985,0.314475873544093,-0.009983361064892
46,Confidence-heuristic,AvgDelay_s,0.0405777505901527,0.0413140608869267,0.000736310296773998
46,Confidence-heuristic,AvgTxCost,3.3250915141431,3.32149750415973,-0.00359400998337023
46,Link-delay-aware,TimelyRate,0.62396006655574,0.608985024958403,-0.014975041597337
46,Link-delay-aware,EmergencyTimelyRate,0.586080586080586,0.56959706959707,-0.016483516483516
46,Link-delay-aware,LossRate,0.35108153078203,0.314475873544093,-0.036605657237937
46,Link-delay-aware,AvgDelay_s,0.0398114780714581,0.0413140608869267,0.0015025828154686
46,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
47,Confidence-heuristic,TimelyRate,0.633943427620632,0.628951747088186,-0.00499168053244603
47,Confidence-heuristic,EmergencyTimelyRate,0.597069597069597,0.591575091575092,-0.00549450549450492
47,Confidence-heuristic,LossRate,0.302828618968386,0.299500831946755,-0.003327787021631
47,Confidence-heuristic,AvgDelay_s,0.040087462775103,0.0405549632375392,0.000467500462436203
47,Confidence-heuristic,AvgTxCost,3.32259567387687,3.32549084858569,0.00289517470881995
47,Link-delay-aware,TimelyRate,0.633943427620632,0.628951747088186,-0.00499168053244603
47,Link-delay-aware,EmergencyTimelyRate,0.597069597069597,0.591575091575092,-0.00549450549450492
47,Link-delay-aware,LossRate,0.332778702163062,0.299500831946755,-0.033277870216307
47,Link-delay-aware,AvgDelay_s,0.0395727562969323,0.0405549632375392,0.000982206940606904
47,Link-delay-aware,AvgTxCost,2.84199667221298,3.32549084858569,0.48349417637271
48,Confidence-heuristic,TimelyRate,0.630615640599002,0.62063227953411,-0.00998336106489195
48,Confidence-heuristic,EmergencyTimelyRate,0.593406593406593,0.582417582417582,-0.0109890109890109
48,Confidence-heuristic,LossRate,0.304492512479201,0.316139767054909,0.011647254575708
48,Confidence-heuristic,AvgDelay_s,0.0404925856527207,0.0406816682123641,0.000189082559643401
48,Confidence-heuristic,AvgTxCost,3.39806988352745,3.32149750415973,-0.07657237936772
48,Link-delay-aware,TimelyRate,0.628951747088186,0.62063227953411,-0.00831946755407598
48,Link-delay-aware,EmergencyTimelyRate,0.591575091575092,0.582417582417582,-0.00915750915751001
48,Link-delay-aware,LossRate,0.342762063227953,0.316139767054909,-0.026622296173044
48,Link-delay-aware,AvgDelay_s,0.0397713296928219,0.0406816682123641,0.000910338519542205
48,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
49,Confidence-heuristic,TimelyRate,0.632279534109817,0.62063227953411,-0.0116472545757069
49,Confidence-heuristic,EmergencyTimelyRate,0.595238095238095,0.582417582417582,-0.012820512820513
49,Confidence-heuristic,LossRate,0.314475873544093,0.317803660565724,0.003327787021631
49,Confidence-heuristic,AvgDelay_s,0.0401361933773406,0.0406851968204899,0.000549003443149301
49,Confidence-heuristic,AvgTxCost,3.3710149750416,3.32249584026622,-0.0485191347753799
49,Link-delay-aware,TimelyRate,0.627287853577371,0.62063227953411,-0.006655574043261
49,Link-delay-aware,EmergencyTimelyRate,0.58974358974359,0.582417582417582,-0.00732600732600797
49,Link-delay-aware,LossRate,0.344425956738769,0.317803660565724,-0.026622296173045
49,Link-delay-aware,AvgDelay_s,0.0397928125188418,0.0406851968204899,0.000892384301648098
49,Link-delay-aware,AvgTxCost,2.84199667221298,3.32249584026622,0.48049916805324
50,Confidence-heuristic,TimelyRate,0.622296173044925,0.605657237936772,-0.0166389351081531
50,Confidence-heuristic,EmergencyTimelyRate,0.584249084249084,0.565934065934066,-0.0183150183150179
50,Confidence-heuristic,LossRate,0.342762063227953,0.331114808652246,-0.011647254575707
50,Confidence-heuristic,AvgDelay_s,0.0402915248373866,0.0412317209354092,0.000940196098022601
50,Confidence-heuristic,AvgTxCost,3.31046589018303,3.32149750415973,0.0110316139766997
50,Link-delay-aware,TimelyRate,0.608985024958403,0.605657237936772,-0.00332778702163106
50,Link-delay-aware,EmergencyTimelyRate,0.56959706959707,0.565934065934066,-0.00366300366300398
50,Link-delay-aware,LossRate,0.359400998336107,0.331114808652246,-0.028286189683861
50,Link-delay-aware,AvgDelay_s,0.0401398547664954,0.0412317209354092,0.0010918661689138
50,Link-delay-aware,AvgTxCost,2.84199667221298,3.32149750415973,0.47950083194675
