Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10017,LongRange,ForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.469417637271215,0.00497058259951793,0.466688851913478,0.00571704567925901,-0.00272878535773712,-0.272878535773696,-0.00341868426692366,-0.00203888644855058,6.39423843873388e-06,p = 6.394e-06,1.91827153162016e-05,p = 1.918e-05,***,***,-0.644820295983087,-0.638250731330215,Below1pp,0.000179038676284549,p = 1.790e-04,***
10017,LongRange,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.126038132749001,0.0010949288406251,0.124828476532242,0.00134376642670012,-0.00120965621675954,-0.95975415564787,-0.00138276269592528,-0.0010365497375938,1.55431223447522e-15,p = 1.554e-15,6.21724893790088e-15,p = 6.217e-15,***,***,-0.905882352941176,-1.12760253039943,Meaningful,4.81836792687318e-14,p = 4.818e-14,***
10017,LongRange,ForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.53459900166389,0.00744521232161209,3.00379567387687,0.0867734359268615,-0.530803327787018,-15.0173563546288,-0.544830739218305,-0.516775916355731,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-6.10609427101735,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10017,LongRange,ForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.0244444444444445,0.0272858943455097,0.0244444444444445,0.0272858943455097,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,Default,AoI-greedy,Risk-constrained-v6,TimelyRate,0.999900166389351,0.000399164621434354,0.992445923460898,0.0031927861233342,-0.00745424292845265,-0.745424292845276,-0.00797520911509923,-0.00693327674180607,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.30888025109081,Below1pp,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,AoI-greedy,Risk-constrained-v6,LossRate,9.98336106489186e-05,0.000399164621434435,0.00755407653910149,0.00319278612333425,0.00745424292845257,0.745424292845257,0.00693327674180598,0.00797520911509917,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.30888025109074,Below1pp,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0122465311955555,0.000128512160672031,0.0134169495414515,0.000541733149852557,0.00117041834589597,9.55714175064313,0.00108776080967979,0.00125307588211215,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.2848940558597,Meaningful,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.71738768718802,4.48597845338221e-16,3.04284525790349,4.48597845338221e-16,-0.67454242928453,-18.1456034733569,-0.67454242928453,-0.67454242928453,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-Inf,SeeDelta,1.78005908680576e-306,p < 1e-15,***
10013,HeldOutHighNLOS,Default,AoI-greedy,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.556505823627288,0.0102249841832572,0.552811980033278,0.00737679455933321,-0.00369384359401001,-0.369384359400993,-0.00490347972994345,-0.00248420745807658,0.000493507886962785,p = 4.935e-04,0.00098701577392557,p = 9.870e-04,***,***,-0.531712473572939,-0.492755129131791,Below1pp,0.0123376971740696,p = 0.01234,*
