Scene,SceneRole,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10011,Boundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.956505823627288,0.00298802011459152,0.958535773710483,0.00357086987558155,0.00202995008319471,0.202995008319473,0.00147334976279389,0.00258655040359553,3.16558370410114e-05,p = 3.166e-05,0.000126623348164046,p = 1.266e-04,***,***,0.63030303030303,0.588503852255915,Below1pp,0.000443181718574159,p = 4.432e-04,***
10011,Boundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.0433943427620632,0.00300367368650941,0.0413643926788685,0.00360504165777106,-0.00202995008319468,-0.202995008319468,-0.0025865504035955,-0.00147334976279387,3.16558370410114e-05,p = 3.166e-05,0.000126623348164046,p = 1.266e-04,***,***,-0.63030303030303,-0.588503852255912,Below1pp,0.000443181718574159,p = 4.432e-04,***
10011,Boundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0201725103351532,0.000493775641370098,0.020178569547416,0.000489212221861054,6.05921226281822e-06,0.0300369768667573,-5.3997028728058e-05,6.61154532536944e-05,0.908349988786779,p = 0.9083,1,p = 1,n.s.,n.s.,0.000784313725490196,0.0162804132488926,Sub-ms,1,p = 1,n.s.
10011,Boundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,2.82199001663893,0.0141069687802602,2.0521227953411,0.0436596894960166,-0.769867221297833,-27.2810044244865,-0.777379400722317,-0.762355041873349,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-16.537021083216,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10011,Boundary,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.958,0.018516401995451,0.958,0.018516401995451,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10019,DenseBlind,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,TimelyRate,0.970748752079867,0.00615351437626157,0.972146422628952,0.00561302089631711,0.00139767054908491,0.139767054908491,0.000695931372798477,0.00209940972537134,0.0230507023626529,p = 0.02305,0.0269630069551328,p = 0.02696,*,*,0.394241417497231,0.321393060043289,Below1pp,0.184405618901224,p = 0.1844,n.s.
10019,DenseBlind,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,LossRate,0.019567387687188,0.00518118553188941,0.0098169717138103,0.00370154777808354,-0.00975041597337772,-0.975041597337772,-0.0103990998336111,-0.00910173211314434,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.42547864288426,Below1pp,8.90029543402881e-307,p < 1e-15,***
10019,DenseBlind,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgDelay,0.0192815815166308,0.000287179525485976,0.0196784318284079,0.000276347348280399,0.00039685031177709,2.05818340904661,0.000374349740528438,0.000419350883025741,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.84603728262861,Sub-ms,8.90029543402881e-307,p < 1e-15,***
10019,DenseBlind,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,AvgTxCost,3.65391014975042,1.34579353601466e-15,3.17081164725457,0.0136591973614552,-0.483098502495849,-13.2214116575594,-0.485302609037484,-0.480894395954215,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-35.3680007479139,SeeDelta,8.90029543402881e-307,p < 1e-15,***
10019,DenseBlind,ModerateForestGeometry,AoI-greedy,Risk-constrained-v6,EmgTimely,0.967802197802198,0.00677337388302794,0.96948717948718,0.00627518170982993,0.00168498168498184,0.168498168498177,0.000906852491941829,0.00246311087802185,0.0134815034775664,p = 0.01348,0.0269630069551328,p = 0.02696,*,*,0.428571428571429,0.349422509918983,Below1pp,0.121333531298097,p = 0.1213,n.s.
