Scene,Config,Method,Stage,TimelyRateMean,TimelyRateStd,TimelyRateCI95,LossRateMean,LossRateStd,LossRateCI95,AvgTxCostMean,AvgTxCostStd,AvgTxCostCI95,EmergencyTimelyRateMean,EmergencyTimelyRateStd,EmergencyTimelyRateCI95
10011,Default,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,2.00445454545455,0.0199213328904527,0.00873090909090911,NaN,NaN,NaN
10011,Default,Confidence-driven,Recovery,0.991390728476821,0.0057251968600703,0.00250917815528236,0.0086092715231788,0.00572519686007029,0.00250917815528236,2.00761589403974,0,0,1,0,0
10011,Default,Confidence-driven,Full,0.997504159733777,0.00137632311458987,0.000603200200472526,0.00249584026622296,0.00137632311458987,0.000603200200472526,1.7395840266223,0.0036461674175538,0.00159800332778705,1,0,0
10011,Default,Oracle,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.4572,0,0,1,0,0
10011,Default,Oracle,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.34866666666667,0,0,1,0,0
10011,Default,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
10011,Default,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10011,Default,Oracle,Recovery,0.991390728476821,0.0057251968600703,0.00250917815528236,0.0086092715231788,0.00572519686007029,0.00250917815528236,2.00364238410596,9.11251831401531e-16,3.9937372376846e-16,1,0,0
10011,Default,Oracle,Full,0.997504159733777,0.00137632311458987,0.000603200200472526,0.00249584026622296,0.00137632311458987,0.000603200200472526,1.71880199667221,2.27812957850383e-16,9.9843430942115e-17,1,0,0
10011,ForestGeometry,Link-delay-aware,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.4572,0,0,1,0,0
10011,ForestGeometry,Link-delay-aware,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.34866666666667,0,0,1,0,0
10011,ForestGeometry,Link-delay-aware,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
10011,ForestGeometry,Link-delay-aware,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10011,ForestGeometry,Link-delay-aware,Recovery,0.914900662251656,0.0206396950815185,0.00904574520248013,0.0850993377483444,0.0206396950815185,0.00904574520248013,2.00364238410596,9.11251831401531e-16,3.9937372376846e-16,0.9,0.307793505625546,0.13489645151589
10011,ForestGeometry,Link-delay-aware,Full,0.97828618968386,0.00538419399417141,0.00235972705990262,0.0217138103161397,0.00538419399417141,0.00235972705990262,1.71880199667221,2.27812957850383e-16,9.9843430942115e-17,0.995,0.0153896752812773,0.00674482257579452
10011,ForestGeometry,Confidence-driven,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.5196,4.55625915700765e-16,1.9968686188423e-16,1,0,0
10011,ForestGeometry,Confidence-driven,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.37266666666667,4.55625915700765e-16,1.9968686188423e-16,1,0,0
10011,ForestGeometry,Confidence-driven,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
10011,ForestGeometry,Confidence-driven,PosDeg_Emerg,1,0,0,0,0,0,2.03881818181818,0.0562362350854066,0.024646616712127,NaN,NaN,NaN
10011,ForestGeometry,Confidence-driven,Recovery,0.984105960264901,0.008701280600421,0.00381350436311294,0.0158940397350993,0.008701280600421,0.00381350436311294,2.37516556291391,0.0203836758692415,0.00893353983548945,1,0,0
10011,ForestGeometry,Confidence-driven,Full,0.99567387687188,0.00218617865335037,0.000958135039650673,0.0043261231281198,0.00218617865335037,0.000958135039650673,1.83821963394343,0.0120932343301809,0.00530009362990324,1,0,0
10011,ForestGeometry,Oracle,Normal,0.9996,0.00178885438199983,0.000784000000000001,0.0004,0.00178885438199983,0.000784000000000001,1.4572,0,0,1,0,0
10011,ForestGeometry,Oracle,Coop_1,0.999,0.00244231699021684,0.0010703926152946,0.00100000000000001,0.00244231699021684,0.0010703926152946,1.34866666666667,0,0,1,0,0
10011,ForestGeometry,Oracle,LinkDeg_Emerg,1,0,0,0,0,0,1.93846153846154,2.27812957850383e-16,9.9843430942115e-17,NaN,NaN,NaN
10011,ForestGeometry,Oracle,PosDeg_Emerg,1,0,0,0,0,0,2,0,0,NaN,NaN,NaN
10011,ForestGeometry,Oracle,Recovery,0.990728476821192,0.00786527024472266,0.00344710667000683,0.00927152317880795,0.00786527024472267,0.00344710667000683,2.44072847682119,0,0,0.9,0.307793505625546,0.13489645151589
10011,ForestGeometry,Oracle,Full,0.997337770382695,0.00204854246672576,0.000897813321237206,0.00266222961730449,0.00204854246672576,0.000897813321237206,1.82861896838602,6.83438873551148e-16,2.99530292826345e-16,0.995,0.0153896752812773,0.00674482257579452
