Scene,SceneRole,GeometryType,Config,BaselineMethod,ProposedMethod,Metric,Baseline_Mean,Baseline_Std,Proposed_Mean,Proposed_Std,Delta_Mean,DeltaPct,CI_Lower,CI_Upper,P_Value,P_Value_Display,P_Value_Holm,P_Value_Holm_Display,Significant,Significant_Holm,EffectSize_RBC,EffectSize_CohenDz,PracticalNote,P_Value_Holm_Family,P_Value_Holm_Family_Display,Significant_Holm_Family
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.62495840266223,0.00826153895744359,0.617803660565724,0.00781339667881792,-0.00715474209650585,-0.715474209650591,-0.00798672558081091,-0.00632275861220079,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.957482993197279,-1.38767154112829,Below1pp,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.341430948419301,0.00874655074541196,0.31414309484193,0.00799743467614016,-0.027287853577371,-2.7287853577371,-0.0282413720889951,-0.0263343350657469,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.61793324371032,Meaningful,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0398656421334791,0.000232573612142495,0.0408994908368847,0.00027826617795059,0.00103384870340569,2.59333262447932,0.00100464751205938,0.00106304989475199,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.71299469337833,Meaningful,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.84199667221298,8.97195690676443e-16,3.32302396006655,0.00356936451763775,0.481027287853573,16.9256808974027,0.480451319919688,0.481603255787458,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,134.765526321734,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10019,DenseBlind,ShortRangeOccluded,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.587326007326007,0.00908952864159227,0.57945054945055,0.0085896284277451,-0.00787545787545786,-0.787545787545785,-0.00879124921990351,-0.0069596665310122,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.957482993197279,-1.38767154112832,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.868153078202995,0.012745458870433,0.979001663893511,0.00590805337449913,0.110848585690516,11.0848585690516,0.108685020601392,0.11301215077964,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.26737418735307,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.131846921797005,0.012745458870433,0.020865224625624,0.00592066355386478,-0.110981697171381,-11.0981697171381,-0.113169174415983,-0.108794219926779,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-8.1868196128161,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0530802570408887,0.00384611655994989,0.0297007229405134,0.00138962390385255,-0.0233795341003753,-44.0456309063568,-0.0240122453356841,-0.0227468228650666,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.96262791947354,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.04720133111481,0.000516075288494633,2.86951680532446,0.0312860646686082,0.822315474209643,40.1677871986264,0.817269981242211,0.827360967177076,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,26.299183236508,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.931666666666667,0.037733901424375,0.981111111111111,0.0283056420636937,0.0494444444444444,4.94444444444444,0.0452660475397759,0.0536228413491129,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.90948043907375,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.523560732113145,0.00398612202999868,0.53261231281198,0.00568741911766354,0.00905158069883521,0.905158069883527,0.00838027154683494,0.00972288985083547,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.17575135690943,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.475740432612313,0.00398938080768385,0.466688851913478,0.00571704567925901,-0.00905158069883515,-0.905158069883505,-0.00972288985083542,-0.00838027154683487,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.17575135690938,Below1pp,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.127452553763141,0.000758959230517589,0.124828476532242,0.00134376642670012,-0.00262407723089908,-2.05886594926586,-0.00280838254634101,-0.00243977191545716,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.29745046074965,Meaningful,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.17920133111481,4.48597845338221e-16,3.00379567387687,0.0867734359268615,0.824594342762059,37.8392914407877,0.810592209788549,0.838596475735569,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,9.50284305276424,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10017,LongRange,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.0244444444444445,0.0272858943455097,0.0244444444444445,0.0272858943455097,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.992212978369384,0.00319685370638538,0.992445923460898,0.0031927861233342,0.000232945091514158,0.0232945091514059,0.000138835662825407,0.00032705452020291,0.00473833296094162,p = 0.004738,0.0142149988828248,p = 0.01421,**,*,1,0.399418181510219,Below1pp,0.464356630172278,p = 0.4644,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.00778702163061564,0.00319685370638544,0.00755407653910149,0.00319278612333425,-0.000232945091514145,-0.0232945091514145,-0.00032705452020289,-0.000138835662825399,0.00473833296094162,p = 0.004738,0.0142149988828248,p = 0.01421,**,*,-1,-0.399418181510219,Below1pp,0.464356630172278,p = 0.4644,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0134339045900582,0.000545655776537239,0.0134169495414515,0.000541733149852557,-1.6955048606696e-05,-0.126210875572555,-2.10058543813637e-05,-1.29042428320283e-05,1.79181410975282e-06,p = 1.792e-06,7.16725643901128e-06,p = 7.167e-06,***,***,-1,-0.675406167453887,Sub-ms,0.000211434064950833,p = 2.114e-04,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.49875207986689,0,3.04284525790349,4.48597845338221e-16,0.5440931780366,21.7745963043114,0.5440931780366,0.5440931780366,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,Inf,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.999743119266055,0.000643137307805239,1,0,0.000256880733944946,0.025688073394492,0.000153101345611123,0.00036066012227877,0.00473833296094162,p = 0.004738,0.0142149988828248,p = 0.01421,**,*,1,0.399418181510219,Below1pp,0.464356630172278,p = 0.4644,n.s.
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.558702163061564,0.00852601094784456,0.552811980033278,0.00737679455933321,-0.00589018302828616,-0.589018302828614,-0.00658104088559233,-0.00519932517098,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.960884353741497,-1.3757752492783,Below1pp,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.405357737104825,0.0091128381019941,0.382196339434276,0.00961580157174644,-0.023161397670549,-2.3161397670549,-0.0239729541280002,-0.0223498412130979,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.60525230802684,Meaningful,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0565947849287374,0.00032540311433899,0.057497941826116,0.000351760864188505,0.000903156897378513,1.59583060261779,0.000874496819921801,0.000931816974835224,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.08502680418791,Sub-ms,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.97149750415973,8.97195690676443e-16,3.48163627287853,0.0546802671175812,0.510138768718801,17.1677333736498,0.501315326809082,0.51896221062852,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,9.32948567390552,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10013,HeldOutHighNLOS,ShortHighNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.614605504587156,0.00891958678370803,0.607669724770642,0.00765731808250368,-0.00693577981651371,-0.693577981651383,-0.00770249386991829,-0.00616906576310913,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.965986394557823,-1.45971905474648,Below1pp,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.956173044925125,0.00732336918128827,0.995740432612313,0.00233284414478458,0.039567387687188,3.95673876871879,0.0384930185900493,0.0406417567843267,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,5.94280217601336,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.0438269550748752,0.00732336918128824,0.00425956738768719,0.00233284414478446,-0.039567387687188,-3.9567387687188,-0.0406417567843267,-0.0384930185900493,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.9428021760134,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0309477481672359,0.00259935579238198,0.0211206018161471,0.000658579851997883,-0.00982714635108882,-31.7539948237421,-0.0102172952208806,-0.00943699748129706,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-4.06447516289388,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.25732113144759,0,2.82916472545756,0.00846073080261814,0.571843594009974,25.3328419268046,0.570478334279437,0.573208853740512,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,67.587966967702,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.851580698835275,0.00591865918611306,0.865391014975042,0.00402336840499426,0.013810316139767,1.3810316139767,0.0131984184906557,0.0144222137888782,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.64193540808994,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.148419301164725,0.00591865918611306,0.134608985024958,0.00402336840499427,-0.013810316139767,-1.3810316139767,-0.0144222137888782,-0.0131984184906557,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.64193540808993,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0620569318230706,0.00148563027744697,0.0584032596812939,0.000990169925261487,-0.00365367214177676,-5.88761325196303,-0.00383251106551772,-0.0034748332180358,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.29666585205879,Meaningful,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,2.19376039933445,4.48597845338221e-16,2.69273277870216,0.0251056906939014,0.498972379367707,22.7450718646889,0.494921217675964,0.50302354105945,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,19.8748716158172,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10007,HeldOutLongMixed,LongMixed,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,Default,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.975873544093178,0.0062279878804725,0.996905158069883,0.00198901721145451,0.0210316139767055,2.10316139767056,0.0200800105970067,0.0219832173564043,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,3.56635055086076,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,Link-delay-aware,Risk-constrained-v6,LossRate,0.0241264559068219,0.00622798788047248,0.00309484193011647,0.00198901721145443,-0.0210316139767055,-2.10316139767055,-0.0219832173564043,-0.0200800105970067,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.56635055086074,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0242858872858547,0.00252755226159822,0.0158255531077818,0.000830040458899379,-0.00846033417807292,-34.836421986528,-0.00884178764075112,-0.00807888071539472,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-3.578931280158,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,Link-delay-aware,Risk-constrained-v6,AvgTxCost,1.10848585690516,0,1.34265956738769,0.0141993783967576,0.234173710482526,21.1255478835181,0.231882438017296,0.236464982947756,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,16.4918282997514,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,Default,Link-delay-aware,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,TimelyRate,0.842196339434276,0.00989445054493316,0.908219633943428,0.00669248483383885,0.0660232945091514,6.60232945091515,0.0645887133531578,0.067457875665145,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,7.42641941747781,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,LossRate,0.157803660565724,0.00989445054493316,0.0917803660565724,0.00669248483383892,-0.0660232945091513,-6.60232945091513,-0.067457875665145,-0.0645887133531577,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.42641941747778,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgDelay,0.0865046136503654,0.00475620535313799,0.0557947256975844,0.00309375220827149,-0.0307098879527811,-35.5008671293584,-0.0313833279726699,-0.0300364479328922,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-7.35845628207072,Meaningful,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,AvgTxCost,1.09043261231281,0,1.50821397670549,0.0240792940167083,0.417781364392678,38.3133592736706,0.413895826461296,0.421666902324061,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,17.3502331132626,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10015,HeldOutBoundary,LongLowNLOS,ForestGeometry,Link-delay-aware,Risk-constrained-v6,EmgTimely,0.998461538461538,0.0108785658644084,1,0,0.00153846153846154,0.15384615384616,-0.000216950404923043,0.00329387348184612,0.317310527664727,p = 0.3173,0.317310527664727,p = 0.3173,n.s.,n.s.,1,0.14142135623731,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.988386023294509,0.00438926640701623,0.991813643926789,0.00344196137102871,0.00342762063227946,0.342762063227942,0.00271537283454424,0.00413986843001468,4.00568533898138e-08,p = 4.006e-08,1.20170560169441e-07,p = 1.202e-07,***,***,0.748792270531401,0.776549307278169,Below1pp,4.96704982033691e-06,p = 4.967e-06,***
10014,Primary,CurvedBlind,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.0116139767054908,0.00438926640701635,0.0081863560732113,0.00344196137102884,-0.00342762063227955,-0.342762063227955,-0.00413986843001479,-0.0027153728345443,4.00568533898138e-08,p = 4.006e-08,1.20170560169441e-07,p = 1.202e-07,***,***,-0.748792270531401,-0.77654930727816,Below1pp,4.96704982033691e-06,p = 4.967e-06,***
10014,Primary,CurvedBlind,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0204429543282148,0.00175308443189131,0.017353066814409,0.00120657982170193,-0.00308988751380574,-15.1146818810879,-0.0033863346396224,-0.00279344038798909,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.987450980392157,-1.68191029419228,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.09261464226289,0.038588906195628,2.00055241264559,0.031027786794728,-0.092062229617303,-4.39938762531785,-0.0947250023625723,-0.0893994568720337,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.57897979972764,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10014,Primary,CurvedBlind,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.789084858569051,0.00498102930540753,0.799400998336106,0.00503293758701834,0.0103161397670549,1.0316139767055,0.00972940365323035,0.0109028758808794,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,2.83714675499902,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.210682196339434,0.0050857603943881,0.200499168053245,0.00512295271268192,-0.0101830282861896,-1.01830282861896,-0.0107612781000961,-0.00960477847228317,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.84163865452174,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0846764159776404,0.00199313238294799,0.0801658886685875,0.00193947242902532,-0.00451052730905295,-5.32678108417344,-0.00476588675952776,-0.00425516785857815,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.85024888767365,Meaningful,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.08804725457571,0.0563175435728619,2.28425324459235,0.047505662547379,0.19620599001664,9.39662594257281,0.192331054311137,0.200080925722144,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.17062285186731,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10014,Primary,CurvedBlind,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.02,0.0642416074439621,0.0233333333333333,0.0753675799587829,0.00333333333333332,0.333333333333332,-0.000470059210666592,0.00713672587733323,0.317310527664727,p = 0.3173,0.317310527664727,p = 0.3173,n.s.,n.s.,1,0.141421356237309,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.988219633943428,0.00426323740840408,0.989983361064892,0.00301587577978752,0.0017637271214642,0.176372712146422,0.0011255611784771,0.0024018930644513,0.00161349157766688,p = 0.001613,0.00484047473300064,p = 0.00484,**,**,0.559663865546218,0.445969515339438,Below1pp,0.166189632499689,p = 0.1662,n.s.
10006,Reference,Mixed,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.0110815307820299,0.00415273274134778,0.00931780366056572,0.00304403339074535,-0.00176372712146424,-0.176372712146423,-0.00240189306445135,-0.00112556117847713,0.00161349157766688,p = 0.001613,0.00484047473300064,p = 0.00484,**,**,-0.559663865546218,-0.445969515339441,Below1pp,0.166189632499689,p = 0.1662,n.s.
10006,Reference,Mixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0222814767976038,0.00136454454882696,0.0239986346904632,0.000939370565586915,0.00171715789285946,7.7066610461122,0.00149944480895965,0.00193487097675926,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,0.902745098039216,1.27272068960276,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.72548286189684,0.01396343341431,2.84895673876871,0.00762516267387652,0.123473876871877,4.53034868052494,0.121597733728303,0.12535002001545,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,10.6198043867186,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.995065789473684,0.0034691783506188,0.995065789473684,0.0034691783506188,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
10006,Reference,Mixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.707853577371048,0.00443536534083357,0.713078202995008,0.00505534016184772,0.00522462562396002,0.522462562396009,0.00478391374614216,0.00566533750177787,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,1.91296852258442,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,LossRate,0.29018302828619,0.00467004580565446,0.285890183028286,0.00506126022372303,-0.00429284525790348,-0.429284525790352,-0.00475658986272349,-0.00382910065308347,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-0.990749306197965,-1.49373572245478,Below1pp,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.08823243790091,0.00115006943693912,0.086104227800985,0.00136926565336346,-0.00212821009992493,-2.4120495257255,-0.00227590026329849,-0.00198051993655137,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-2.32525363699149,Meaningful,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,2.61475574043261,0.0369342733240487,2.89883727121463,0.0175759194000457,0.284081530782026,10.8645532884469,0.278570291959381,0.28959276960467,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,1,8.31766015352744,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10006,Reference,Mixed,ForestGeometry,Confidence-heuristic,Risk-constrained-v6,EmgTimely,0.799934210526316,0.00330220415239871,0.799868421052631,0.00383845448433506,-6.57894736842191e-05,-0.00657894736842968,-0.000459662964735414,0.000328084017366976,0.848849626676738,p = 0.8488,0.848849626676738,p = 0.8488,n.s.,n.s.,-0.102941176470588,-0.0269529970029817,Below1pp,1,p = 1,n.s.
10011,Boundary,Open,Default,Confidence-heuristic,Risk-constrained-v6,TimelyRate,0.9938768718802,0.00308899068119669,0.995108153078203,0.0021369133440131,0.00123128119800335,0.123128119800342,0.000880537422182879,0.00158202497382383,6.1908475870176e-05,p = 6.191e-05,0.000247633903480704,p = 2.476e-04,***,***,0.675579322638146,0.566467082673149,Below1pp,0.00705756624920006,p = 0.007058,**
10011,Boundary,Open,Default,Confidence-heuristic,Risk-constrained-v6,LossRate,0.00612312811980033,0.00308899068119671,0.004891846921797,0.00213691334401308,-0.00123128119800333,-0.123128119800333,-0.0015820249738238,-0.000880537422182853,6.1908475870398e-05,p = 6.191e-05,0.000247633903480704,p = 2.476e-04,***,***,-0.675579322638146,-0.566467082673135,Below1pp,0.00705756624920006,p = 0.007058,**
10011,Boundary,Open,Default,Confidence-heuristic,Risk-constrained-v6,AvgDelay,0.0132505948350601,0.000614354262852472,0.013062506390905,0.000488508813437589,-0.000188088444155096,-1.41947170294143,-0.000241858604599943,-0.000134318283710249,6.57453968226918e-05,p = 6.575e-05,0.000247633903480704,p = 2.476e-04,***,***,-0.614634146341463,-0.564453519090183,Sub-ms,0.00736348444414148,p = 0.007363,**
10011,Boundary,Open,Default,Confidence-heuristic,Risk-constrained-v6,AvgTxCost,1.95932945091514,0.0371182534300261,1.88823460898503,0.0329345515357784,-0.0710948419301148,-3.62852923467816,-0.0731923707753623,-0.0689973130848673,2.2250738585072e-308,p < 2.3e-308,1.1125369292536e-307,p < 2.3e-308,***,***,-1,-5.46937315053527,SeeDelta,8.90029543402881e-306,p < 1e-15,***
10011,Boundary,Open,Default,Confidence-heuristic,Risk-constrained-v6,EmgTimely,1,0,1,0,0,0,0,0,1,p = 1,1,p = 1,n.s.,n.s.,0,0,Below1pp,1,p = 1,n.s.
